BSSID,Epoch,Temperature
master,1681697109,21.0092
48:27:E2:AD:85:D0,1681697109,20.9641
48:27:E2:AD:91:38,1681697109,17.6923
EC:DA:3B:0F:5C:AC,1681697110,21.1615
master,1681697110,20.4000
48:27:E2:AD:85:D0,1681697110,20.8956
48:27:E2:AD:91:38,1681697110,17.8212
EC:DA:3B:0F:5C:AC,1681697111,20.2501
master,1681697111,20.4000
48:27:E2:AD:85:D0,1681697111,21.0326
48:27:E2:AD:91:38,1681697111,17.7568
EC:DA:3B:0F:5C:AC,1681697112,21.3018
master,1681697112,20.3323
48:27:E2:AD:85:D0,1681697112,21.0326
48:27:E2:AD:91:38,1681697112,17.7568
EC:DA:3B:0F:5C:AC,1681697113,21.1615
master,1681697113,21.0092
48:27:E2:AD:85:D0,1681697113,21.0326
48:27:E2:AD:91:38,1681697113,17.7568
EC:DA:3B:0F:5C:AC,1681697114,20.5306
master,1681697114,20.4000
48:27:E2:AD:85:D0,1681697114,21.2381
48:27:E2:AD:91:38,1681697114,18.0147
EC:DA:3B:0F:5C:AC,1681697115,20.4604
master,1681697115,20.2646
48:27:E2:AD:85:D0,1681697115,21.0326
48:27:E2:AD:91:38,1681697115,17.8212
EC:DA:3B:0F:5C:AC,1681697116,21.3018
master,1681697116,21.0092
48:27:E2:AD:85:D0,1681697116,21.1011
48:27:E2:AD:91:38,1681697116,17.9502
EC:DA:3B:0F:5C:AC,1681697117,21.2317
master,1681697117,20.3323
48:27:E2:AD:85:D0,1681697117,21.1011
48:27:E2:AD:91:38,1681697117,17.6923
EC:DA:3B:0F:5C:AC,1681697118,21.2317
master,1681697118,20.4000
48:27:E2:AD:85:D0,1681697118,20.9641
48:27:E2:AD:91:38,1681697118,17.8857
EC:DA:3B:0F:5C:AC,1681697119,21.2317
master,1681697119,21.0092
48:27:E2:AD:85:D0,1681697119,21.0326
48:27:E2:AD:91:38,1681697119,17.7568
EC:DA:3B:0F:5C:AC,1681697120,21.2317
master,1681697120,20.4000
48:27:E2:AD:85:D0,1681697120,21.0326
48:27:E2:AD:91:38,1681697120,17.8212
EC:DA:3B:0F:5C:AC,1681697121,20.5306
master,1681697121,-6.8123
48:27:E2:AD:85:D0,1681697121,20.9641
48:27:E2:AD:91:38,1681697121,17.8857
EC:DA:3B:0F:5C:AC,1681697122,20.6708
master,1681697122,20.4000
48:27:E2:AD:85:D0,1681697122,20.8956
48:27:E2:AD:91:38,1681697122,17.6923
EC:DA:3B:0F:5C:AC,1681697123,22.5637
master,1681697123,20.9415
48:27:E2:AD:85:D0,1681697123,20.9641
48:27:E2:AD:91:38,1681697123,17.7568
EC:DA:3B:0F:5C:AC,1681697124,21.1615
master,1681697124,20.4000
48:27:E2:AD:85:D0,1681697124,20.9641
48:27:E2:AD:91:38,1681697124,17.6923
EC:DA:3B:0F:5C:AC,1681697125,21.2317
master,1681697125,20.4000
48:27:E2:AD:85:D0,1681697125,21.0326
48:27:E2:AD:91:38,1681697125,17.6923
EC:DA:3B:0F:5C:AC,1681697126,21.1615
master,1681697126,21.0092
48:27:E2:AD:85:D0,1681697126,21.1011
48:27:E2:AD:91:38,1681697126,17.7568
EC:DA:3B:0F:5C:AC,1681697127,21.3018
master,1681697127,20.4000
48:27:E2:AD:85:D0,1681697127,21.0326
48:27:E2:AD:91:38,1681697127,17.7568
EC:DA:3B:0F:5C:AC,1681697128,20.6708
master,1681697128,20.3323
48:27:E2:AD:85:D0,1681697128,21.1011
48:27:E2:AD:91:38,1681697128,17.8212
EC:DA:3B:0F:5C:AC,1681697129,21.2317
master,1681697129,20.9415
48:27:E2:AD:85:D0,1681697129,21.1011
48:27:E2:AD:91:38,1681697129,17.6923
EC:DA:3B:0F:5C:AC,1681697130,21.3018
master,1681697130,21.0769
48:27:E2:AD:85:D0,1681697130,20.9641
48:27:E2:AD:91:38,1681697130,17.6923
EC:DA:3B:0F:5C:AC,1681697131,20.6708
master,1681697131,21.0092
48:27:E2:AD:85:D0,1681697131,21.0326
48:27:E2:AD:91:38,1681697131,17.8212
EC:DA:3B:0F:5C:AC,1681697132,20.6708
master,1681697132,20.4000
48:27:E2:AD:85:D0,1681697132,20.9641
48:27:E2:AD:91:38,1681697132,17.6923
EC:DA:3B:0F:5C:AC,1681697133,21.2317
master,1681697133,21.0092
48:27:E2:AD:85:D0,1681697133,20.9641
48:27:E2:AD:91:38,1681697133,17.7568
EC:DA:3B:0F:5C:AC,1681697134,20.6007
master,1681697134,21.0092
48:27:E2:AD:85:D0,1681697134,21.1011
48:27:E2:AD:91:38,1681697134,17.6923
EC:DA:3B:0F:5C:AC,1681697135,21.0914
master,1681697135,20.4000
48:27:E2:AD:85:D0,1681697135,21.0326
48:27:E2:AD:91:38,1681697135,17.7568
EC:DA:3B:0F:5C:AC,1681697136,21.2317
master,1681697136,21.0092
48:27:E2:AD:85:D0,1681697136,20.9641
48:27:E2:AD:91:38,1681697136,17.7568
EC:DA:3B:0F:5C:AC,1681697137,21.1615
master,1681697137,20.0615
48:27:E2:AD:85:D0,1681697137,21.0326
48:27:E2:AD:91:38,1681697137,17.8212
EC:DA:3B:0F:5C:AC,1681697138,21.3719
master,1681697138,19.9938
48:27:E2:AD:85:D0,1681697138,21.1011
48:27:E2:AD:91:38,1681697138,17.8212
EC:DA:3B:0F:5C:AC,1681697139,21.3018
master,1681697139,20.2646
48:27:E2:AD:85:D0,1681697139,21.0326
48:27:E2:AD:91:38,1681697139,17.8212
EC:DA:3B:0F:5C:AC,1681697140,21.0914
master,1681697140,20.4000
48:27:E2:AD:85:D0,1681697140,20.9641
48:27:E2:AD:91:38,1681697140,17.8212
EC:DA:3B:0F:5C:AC,1681697141,21.3018
master,1681697141,21.1446
48:27:E2:AD:85:D0,1681697141,21.0326
48:27:E2:AD:91:38,1681697141,17.6923
EC:DA:3B:0F:5C:AC,1681697142,20.6708
master,1681697142,20.4000
48:27:E2:AD:85:D0,1681697142,21.0326
48:27:E2:AD:91:38,1681697142,17.6923
EC:DA:3B:0F:5C:AC,1681697143,20.4604
master,1681697143,21.0092
48:27:E2:AD:85:D0,1681697143,21.0326
48:27:E2:AD:91:38,1681697143,17.8212
EC:DA:3B:0F:5C:AC,1681697144,20.5306
master,1681697144,20.4000
48:27:E2:AD:85:D0,1681697144,21.1011
48:27:E2:AD:91:38,1681697144,17.6923
EC:DA:3B:0F:5C:AC,1681697145,21.0914
master,1681697145,20.4000
48:27:E2:AD:85:D0,1681697145,21.0326
48:27:E2:AD:91:38,1681697145,17.7568
EC:DA:3B:0F:5C:AC,1681697146,21.2317
master,1681697146,21.2123
48:27:E2:AD:85:D0,1681697146,21.1011
48:27:E2:AD:91:38,1681697146,17.6923
EC:DA:3B:0F:5C:AC,1681697147,21.1615
master,1681697147,21.0769
48:27:E2:AD:85:D0,1681697147,21.0326
48:27:E2:AD:91:38,1681697147,17.7568
EC:DA:3B:0F:5C:AC,1681697148,21.2317
master,1681697148,20.1969
48:27:E2:AD:85:D0,1681697148,21.1011
48:27:E2:AD:91:38,1681697148,17.8212
EC:DA:3B:0F:5C:AC,1681697149,21.1615
master,1681697149,20.4000
48:27:E2:AD:85:D0,1681697149,20.9641
48:27:E2:AD:91:38,1681697149,17.6923
EC:DA:3B:0F:5C:AC,1681697150,20.6007
master,1681697150,19.2492
48:27:E2:AD:85:D0,1681697150,21.0326
48:27:E2:AD:91:38,1681697150,17.6923
EC:DA:3B:0F:5C:AC,1681697151,21.0914
master,1681697151,21.0769
48:27:E2:AD:85:D0,1681697151,21.0326
48:27:E2:AD:91:38,1681697151,17.8212
EC:DA:3B:0F:5C:AC,1681697152,21.2317
master,1681697152,20.4000
48:27:E2:AD:85:D0,1681697152,21.0326
48:27:E2:AD:91:38,1681697152,17.6923
EC:DA:3B:0F:5C:AC,1681697153,20.2501
master,1681697153,20.4000
48:27:E2:AD:85:D0,1681697153,21.0326
48:27:E2:AD:91:38,1681697153,17.7568
EC:DA:3B:0F:5C:AC,1681697154,21.2317
master,1681697154,20.4000
48:27:E2:AD:85:D0,1681697154,20.8956
48:27:E2:AD:91:38,1681697154,17.7568
EC:DA:3B:0F:5C:AC,1681697155,21.3018
master,1681697155,20.1292
48:27:E2:AD:85:D0,1681697155,21.1011
48:27:E2:AD:91:38,1681697155,17.6923
EC:DA:3B:0F:5C:AC,1681697156,21.3018
master,1681697156,21.0769
48:27:E2:AD:85:D0,1681697156,20.9641
48:27:E2:AD:91:38,1681697156,17.5634
EC:DA:3B:0F:5C:AC,1681697157,21.3018
master,1681697157,21.0769
48:27:E2:AD:85:D0,1681697157,20.8271
48:27:E2:AD:91:38,1681697157,17.7568
EC:DA:3B:0F:5C:AC,1681697158,21.2317
master,1681697158,20.9415
48:27:E2:AD:85:D0,1681697158,21.1011
48:27:E2:AD:91:38,1681697158,17.6923
EC:DA:3B:0F:5C:AC,1681697159,20.6007
master,1681697159,21.1446
48:27:E2:AD:85:D0,1681697159,21.0326
48:27:E2:AD:91:38,1681697159,17.7568
EC:DA:3B:0F:5C:AC,1681697160,21.2317
master,1681697160,20.3323
48:27:E2:AD:85:D0,1681697160,21.2381
48:27:E2:AD:91:38,1681697160,17.8212
EC:DA:3B:0F:5C:AC,1681697161,21.0914
master,1681697161,21.0092
48:27:E2:AD:85:D0,1681697161,20.8271
48:27:E2:AD:91:38,1681697161,17.7568
EC:DA:3B:0F:5C:AC,1681697162,21.2317
master,1681697162,21.0092
48:27:E2:AD:85:D0,1681697162,21.1011
48:27:E2:AD:91:38,1681697162,17.8212
EC:DA:3B:0F:5C:AC,1681697163,21.2317
master,1681697163,20.9415
48:27:E2:AD:85:D0,1681697163,20.9641
48:27:E2:AD:91:38,1681697163,17.8857
EC:DA:3B:0F:5C:AC,1681697164,21.0914
master,1681697164,21.0092
48:27:E2:AD:85:D0,1681697164,20.9641
48:27:E2:AD:91:38,1681697164,17.7568
EC:DA:3B:0F:5C:AC,1681697165,21.1615
master,1681697165,21.1446
48:27:E2:AD:85:D0,1681697165,21.0326
48:27:E2:AD:91:38,1681697165,17.8857
EC:DA:3B:0F:5C:AC,1681697166,21.2317
master,1681697166,20.4000
48:27:E2:AD:85:D0,1681697166,21.0326
48:27:E2:AD:91:38,1681697166,17.7568
EC:DA:3B:0F:5C:AC,1681697167,21.2317
master,1681697167,20.9415
48:27:E2:AD:85:D0,1681697167,21.1011
48:27:E2:AD:91:38,1681697167,17.7568
EC:DA:3B:0F:5C:AC,1681697168,21.3018
master,1681697168,20.4000
48:27:E2:AD:85:D0,1681697168,20.8956
48:27:E2:AD:91:38,1681697168,17.8212
EC:DA:3B:0F:5C:AC,1681697169,21.2317
master,1681697169,20.4000
48:27:E2:AD:85:D0,1681697169,21.1011
48:27:E2:AD:91:38,1681697169,17.8857
EC:DA:3B:0F:5C:AC,1681697170,21.2317
master,1681697170,20.4000
48:27:E2:AD:85:D0,1681697170,21.1011
48:27:E2:AD:91:38,1681697170,17.6923
EC:DA:3B:0F:5C:AC,1681697171,21.1615
master,1681697171,20.4000
48:27:E2:AD:85:D0,1681697171,20.8956
48:27:E2:AD:91:38,1681697171,17.7568
EC:DA:3B:0F:5C:AC,1681697172,21.1615
master,1681697172,20.2646
48:27:E2:AD:85:D0,1681697172,21.1696
48:27:E2:AD:91:38,1681697172,17.6923
EC:DA:3B:0F:5C:AC,1681697173,21.2317
master,1681697173,20.9415
48:27:E2:AD:85:D0,1681697173,20.8956
48:27:E2:AD:91:38,1681697173,17.7568
EC:DA:3B:0F:5C:AC,1681697174,21.3018
master,1681697174,20.8738
48:27:E2:AD:85:D0,1681697174,20.9641
48:27:E2:AD:91:38,1681697174,17.8212
EC:DA:3B:0F:5C:AC,1681697175,21.2317
master,1681697175,20.2646
48:27:E2:AD:85:D0,1681697175,20.9641
48:27:E2:AD:91:38,1681697175,17.8212
EC:DA:3B:0F:5C:AC,1681697176,20.4604
master,1681697176,20.1292
48:27:E2:AD:85:D0,1681697176,21.0326
48:27:E2:AD:91:38,1681697176,17.8212
EC:DA:3B:0F:5C:AC,1681697177,22.5637
master,1681697177,20.2646
48:27:E2:AD:85:D0,1681697177,21.0326
48:27:E2:AD:91:38,1681697177,17.6923
EC:DA:3B:0F:5C:AC,1681697178,21.1615
master,1681697178,21.0092
48:27:E2:AD:85:D0,1681697178,20.9641
48:27:E2:AD:91:38,1681697178,17.7568
EC:DA:3B:0F:5C:AC,1681697179,21.2317
master,1681697179,20.3323
48:27:E2:AD:85:D0,1681697179,21.1696
48:27:E2:AD:91:38,1681697179,17.8212
EC:DA:3B:0F:5C:AC,1681697180,21.2317
master,1681697180,20.4000
48:27:E2:AD:85:D0,1681697180,21.0326
48:27:E2:AD:91:38,1681697180,17.7568
EC:DA:3B:0F:5C:AC,1681697181,21.2317
master,1681697181,20.4000
48:27:E2:AD:85:D0,1681697181,21.1011
48:27:E2:AD:91:38,1681697181,17.8212
EC:DA:3B:0F:5C:AC,1681697182,19.4789
master,1681697182,21.0092
48:27:E2:AD:85:D0,1681697182,21.0326
48:27:E2:AD:91:38,1681697182,17.7568
EC:DA:3B:0F:5C:AC,1681697183,21.3018
master,1681697183,20.4000
48:27:E2:AD:85:D0,1681697183,21.0326
48:27:E2:AD:91:38,1681697183,17.7568
EC:DA:3B:0F:5C:AC,1681697184,21.3018
master,1681697184,22.0923
48:27:E2:AD:85:D0,1681697184,21.0326
48:27:E2:AD:91:38,1681697184,17.6923
EC:DA:3B:0F:5C:AC,1681697185,20.6007
master,1681697185,20.9415
48:27:E2:AD:85:D0,1681697185,20.9641
48:27:E2:AD:91:38,1681697185,17.7568
EC:DA:3B:0F:5C:AC,1681697186,20.6708
master,1681697186,20.3323
48:27:E2:AD:85:D0,1681697186,20.8271
48:27:E2:AD:91:38,1681697186,17.7568
EC:DA:3B:0F:5C:AC,1681697187,20.4604
master,1681697187,20.4000
48:27:E2:AD:85:D0,1681697187,21.1011
48:27:E2:AD:91:38,1681697187,17.7568
EC:DA:3B:0F:5C:AC,1681697188,21.1615
master,1681697188,21.0092
48:27:E2:AD:85:D0,1681697188,21.0326
48:27:E2:AD:91:38,1681697188,17.8857
EC:DA:3B:0F:5C:AC,1681697189,20.5306
master,1681697189,20.4000
48:27:E2:AD:85:D0,1681697189,20.9641
48:27:E2:AD:91:38,1681697189,17.7568
EC:DA:3B:0F:5C:AC,1681697190,20.6708
master,1681697190,20.4000
48:27:E2:AD:85:D0,1681697190,21.0326
48:27:E2:AD:91:38,1681697190,17.6923
EC:DA:3B:0F:5C:AC,1681697191,20.5306
master,1681697191,21.0092
48:27:E2:AD:85:D0,1681697191,21.1011
48:27:E2:AD:91:38,1681697191,17.6923
EC:DA:3B:0F:5C:AC,1681697192,21.0914
master,1681697192,20.1969
48:27:E2:AD:85:D0,1681697192,21.0326
48:27:E2:AD:91:38,1681697192,17.8212
EC:DA:3B:0F:5C:AC,1681697193,21.2317
master,1681697193,20.4000
48:27:E2:AD:85:D0,1681697193,21.0326
48:27:E2:AD:91:38,1681697193,17.8212
EC:DA:3B:0F:5C:AC,1681697194,21.3018
master,1681697194,20.3323
48:27:E2:AD:85:D0,1681697194,21.0326
48:27:E2:AD:91:38,1681697194,17.6923
EC:DA:3B:0F:5C:AC,1681697195,20.6007
master,1681697195,21.0092
48:27:E2:AD:85:D0,1681697195,20.8956
48:27:E2:AD:91:38,1681697195,17.8212
EC:DA:3B:0F:5C:AC,1681697196,20.6007
master,1681697196,20.3323
48:27:E2:AD:85:D0,1681697196,21.0326
48:27:E2:AD:91:38,1681697196,17.6923
EC:DA:3B:0F:5C:AC,1681697197,20.6708
master,1681697197,21.1446
48:27:E2:AD:85:D0,1681697197,20.9641
48:27:E2:AD:91:38,1681697197,17.8857
EC:DA:3B:0F:5C:AC,1681697198,21.1615
master,1681697198,21.0092
48:27:E2:AD:85:D0,1681697198,20.9641
48:27:E2:AD:91:38,1681697198,17.6278
EC:DA:3B:0F:5C:AC,1681697199,21.2317
master,1681697199,21.0769
48:27:E2:AD:85:D0,1681697199,20.9641
48:27:E2:AD:91:38,1681697199,17.8212
EC:DA:3B:0F:5C:AC,1681697200,21.3018
master,1681697200,21.0092
48:27:E2:AD:85:D0,1681697200,21.0326
48:27:E2:AD:91:38,1681697200,17.7568
EC:DA:3B:0F:5C:AC,1681697201,21.2317
master,1681697201,21.0769
48:27:E2:AD:85:D0,1681697201,21.1696
48:27:E2:AD:91:38,1681697201,17.7568
EC:DA:3B:0F:5C:AC,1681697202,21.2317
master,1681697202,20.3323
48:27:E2:AD:85:D0,1681697202,21.1011
48:27:E2:AD:91:38,1681697202,17.5634
EC:DA:3B:0F:5C:AC,1681697203,21.2317
master,1681697203,20.9415
48:27:E2:AD:85:D0,1681697203,21.1011
48:27:E2:AD:91:38,1681697203,17.6923
EC:DA:3B:0F:5C:AC,1681697204,21.2317
master,1681697204,20.3323
48:27:E2:AD:85:D0,1681697204,21.1011
48:27:E2:AD:91:38,1681697204,17.7568
EC:DA:3B:0F:5C:AC,1681697205,21.1615
master,1681697205,20.3323
48:27:E2:AD:85:D0,1681697205,21.1011
48:27:E2:AD:91:38,1681697205,17.6923
EC:DA:3B:0F:5C:AC,1681697206,21.1615
master,1681697206,20.2646
48:27:E2:AD:85:D0,1681697206,21.1011
48:27:E2:AD:91:38,1681697206,17.7568
EC:DA:3B:0F:5C:AC,1681697207,21.3018
master,1681697207,20.4000
48:27:E2:AD:85:D0,1681697207,21.0326
48:27:E2:AD:91:38,1681697207,17.8212
EC:DA:3B:0F:5C:AC,1681697208,21.1615
master,1681697208,21.0092
48:27:E2:AD:85:D0,1681697208,21.1696
48:27:E2:AD:91:38,1681697208,17.6923
EC:DA:3B:0F:5C:AC,1681697209,21.2317
master,1681697209,21.0092
48:27:E2:AD:85:D0,1681697209,20.9641
48:27:E2:AD:91:38,1681697209,17.6923
EC:DA:3B:0F:5C:AC,1681697210,21.2317
master,1681697210,20.2646
48:27:E2:AD:85:D0,1681697210,20.8271
48:27:E2:AD:91:38,1681697210,17.8857
EC:DA:3B:0F:5C:AC,1681697211,21.3719
master,1681697211,20.4000
48:27:E2:AD:85:D0,1681697211,20.8956
48:27:E2:AD:91:38,1681697211,17.8212
EC:DA:3B:0F:5C:AC,1681697212,20.5306
master,1681697212,21.0769
48:27:E2:AD:85:D0,1681697212,20.9641
48:27:E2:AD:91:38,1681697212,17.6278
EC:DA:3B:0F:5C:AC,1681697213,20.6007
master,1681697213,21.2123
48:27:E2:AD:85:D0,1681697213,21.1011
48:27:E2:AD:91:38,1681697213,17.8212
EC:DA:3B:0F:5C:AC,1681697214,21.1615
master,1681697214,20.3323
48:27:E2:AD:85:D0,1681697214,20.8956
48:27:E2:AD:91:38,1681697214,17.6923
EC:DA:3B:0F:5C:AC,1681697215,21.2317
master,1681697215,21.0092
48:27:E2:AD:85:D0,1681697215,20.8956
48:27:E2:AD:91:38,1681697215,17.8857
EC:DA:3B:0F:5C:AC,1681697216,21.3018
master,1681697216,21.4154
48:27:E2:AD:85:D0,1681697216,20.9641
48:27:E2:AD:91:38,1681697216,17.8212
EC:DA:3B:0F:5C:AC,1681697217,20.5306
master,1681697217,20.2646
48:27:E2:AD:85:D0,1681697217,20.9641
48:27:E2:AD:91:38,1681697217,17.8857
EC:DA:3B:0F:5C:AC,1681697218,21.1615
master,1681697218,20.4000
48:27:E2:AD:85:D0,1681697218,21.0326
48:27:E2:AD:91:38,1681697218,17.6278
EC:DA:3B:0F:5C:AC,1681697219,20.6708
master,1681697219,20.3323
48:27:E2:AD:85:D0,1681697219,20.9641
48:27:E2:AD:91:38,1681697219,17.6923
EC:DA:3B:0F:5C:AC,1681697220,21.2317
master,1681697220,20.4000
48:27:E2:AD:85:D0,1681697220,21.1011
48:27:E2:AD:91:38,1681697220,17.6923
EC:DA:3B:0F:5C:AC,1681697221,21.3018
master,1681697221,20.2646
48:27:E2:AD:85:D0,1681697221,21.1011
48:27:E2:AD:91:38,1681697221,17.7568
EC:DA:3B:0F:5C:AC,1681697222,21.3018
master,1681697222,20.4000
48:27:E2:AD:85:D0,1681697222,21.1696
48:27:E2:AD:91:38,1681697222,17.8212
EC:DA:3B:0F:5C:AC,1681697223,21.2317
master,1681697223,20.3323
48:27:E2:AD:85:D0,1681697223,21.1011
48:27:E2:AD:91:38,1681697223,17.8212
EC:DA:3B:0F:5C:AC,1681697224,21.3018
master,1681697224,20.4000
48:27:E2:AD:85:D0,1681697224,21.0326
48:27:E2:AD:91:38,1681697224,17.8212
EC:DA:3B:0F:5C:AC,1681697225,21.3719
master,1681697225,20.4000
48:27:E2:AD:85:D0,1681697225,21.1011
48:27:E2:AD:91:38,1681697225,17.6923
EC:DA:3B:0F:5C:AC,1681697226,21.3719
master,1681697226,20.4000
48:27:E2:AD:85:D0,1681697226,21.0326
48:27:E2:AD:91:38,1681697226,17.6923
EC:DA:3B:0F:5C:AC,1681697227,21.3018
master,1681697227,20.4000
48:27:E2:AD:85:D0,1681697227,21.0326
48:27:E2:AD:91:38,1681697227,17.7568
EC:DA:3B:0F:5C:AC,1681697228,21.3018
master,1681697228,20.3323
48:27:E2:AD:85:D0,1681697228,20.9641
48:27:E2:AD:91:38,1681697228,17.6923
EC:DA:3B:0F:5C:AC,1681697229,21.1615
master,1681697229,20.4000
48:27:E2:AD:85:D0,1681697229,21.1011
48:27:E2:AD:91:38,1681697229,17.8857
EC:DA:3B:0F:5C:AC,1681697230,21.2317
master,1681697230,19.3169
48:27:E2:AD:85:D0,1681697230,20.9641
48:27:E2:AD:91:38,1681697230,17.8212
EC:DA:3B:0F:5C:AC,1681697231,21.1615
master,1681697231,20.3323
48:27:E2:AD:85:D0,1681697231,20.9641
48:27:E2:AD:91:38,1681697231,17.6923
EC:DA:3B:0F:5C:AC,1681697232,21.0914
master,1681697232,21.0769
48:27:E2:AD:85:D0,1681697232,21.1011
48:27:E2:AD:91:38,1681697232,17.8857
EC:DA:3B:0F:5C:AC,1681697233,21.2317
master,1681697233,20.9415
48:27:E2:AD:85:D0,1681697233,21.1011
48:27:E2:AD:91:38,1681697233,17.8212
EC:DA:3B:0F:5C:AC,1681697234,20.5306
master,1681697234,21.0092
48:27:E2:AD:85:D0,1681697234,20.8956
48:27:E2:AD:91:38,1681697234,17.8212
EC:DA:3B:0F:5C:AC,1681697235,21.1615
master,1681697235,20.9415
48:27:E2:AD:85:D0,1681697235,20.9641
48:27:E2:AD:91:38,1681697235,17.7568
EC:DA:3B:0F:5C:AC,1681697236,21.2317
master,1681697236,21.0092
48:27:E2:AD:85:D0,1681697236,20.9641
48:27:E2:AD:91:38,1681697236,17.7568
EC:DA:3B:0F:5C:AC,1681697237,20.6007
master,1681697237,20.4000
48:27:E2:AD:85:D0,1681697237,21.0326
48:27:E2:AD:91:38,1681697237,17.6923
EC:DA:3B:0F:5C:AC,1681697238,21.0914
master,1681697238,20.4000
48:27:E2:AD:85:D0,1681697238,21.0326
48:27:E2:AD:91:38,1681697238,17.8857
EC:DA:3B:0F:5C:AC,1681697239,21.3018
master,1681697239,20.4000
48:27:E2:AD:85:D0,1681697239,20.8956
48:27:E2:AD:91:38,1681697239,17.5634
EC:DA:3B:0F:5C:AC,1681697240,21.3719
master,1681697240,20.4000
48:27:E2:AD:85:D0,1681697240,21.1011
48:27:E2:AD:91:38,1681697240,17.6278
EC:DA:3B:0F:5C:AC,1681697241,21.3018
master,1681697241,20.9415
48:27:E2:AD:85:D0,1681697241,21.2381
48:27:E2:AD:91:38,1681697241,17.8212
EC:DA:3B:0F:5C:AC,1681697242,21.3018
master,1681697242,20.3323
48:27:E2:AD:85:D0,1681697242,21.0326
48:27:E2:AD:91:38,1681697242,17.7568
EC:DA:3B:0F:5C:AC,1681697243,21.1615
master,1681697243,21.0092
48:27:E2:AD:85:D0,1681697243,20.8956
48:27:E2:AD:91:38,1681697243,17.6278
EC:DA:3B:0F:5C:AC,1681697244,21.1615
master,1681697244,20.2646
48:27:E2:AD:85:D0,1681697244,20.8956
48:27:E2:AD:91:38,1681697244,17.7568
EC:DA:3B:0F:5C:AC,1681697245,21.1615
master,1681697245,20.4000
48:27:E2:AD:85:D0,1681697245,20.8956
48:27:E2:AD:91:38,1681697245,17.6923
EC:DA:3B:0F:5C:AC,1681697246,20.6007
master,1681697246,21.0092
48:27:E2:AD:85:D0,1681697246,21.1011
48:27:E2:AD:91:38,1681697246,17.8857
EC:DA:3B:0F:5C:AC,1681697247,21.1615
master,1681697247,20.3323
48:27:E2:AD:85:D0,1681697247,20.9641
48:27:E2:AD:91:38,1681697247,17.6923
EC:DA:3B:0F:5C:AC,1681697248,21.2317
master,1681697248,20.3323
48:27:E2:AD:85:D0,1681697248,21.0326
48:27:E2:AD:91:38,1681697248,17.7568
EC:DA:3B:0F:5C:AC,1681697249,21.0914
master,1681697249,20.4000
48:27:E2:AD:85:D0,1681697249,21.0326
48:27:E2:AD:91:38,1681697249,17.7568
EC:DA:3B:0F:5C:AC,1681697250,21.2317
master,1681697250,21.0092
48:27:E2:AD:85:D0,1681697250,20.9641
48:27:E2:AD:91:38,1681697250,17.8212
EC:DA:3B:0F:5C:AC,1681697251,21.3018
master,1681697251,20.4000
48:27:E2:AD:85:D0,1681697251,21.0326
48:27:E2:AD:91:38,1681697251,17.6923
EC:DA:3B:0F:5C:AC,1681697252,21.2317
master,1681697252,20.4000
48:27:E2:AD:85:D0,1681697252,20.9641
48:27:E2:AD:91:38,1681697252,17.6923
EC:DA:3B:0F:5C:AC,1681697253,21.2317
master,1681697253,20.3323
48:27:E2:AD:85:D0,1681697253,21.0326
48:27:E2:AD:91:38,1681697253,17.6923
EC:DA:3B:0F:5C:AC,1681697254,21.3018
master,1681697254,20.3323
48:27:E2:AD:85:D0,1681697254,20.9641
48:27:E2:AD:91:38,1681697254,17.7568
EC:DA:3B:0F:5C:AC,1681697255,21.3018
master,1681697255,20.3323
48:27:E2:AD:85:D0,1681697255,20.9641
48:27:E2:AD:91:38,1681697255,17.8212
EC:DA:3B:0F:5C:AC,1681697256,21.2317
master,1681697256,20.4000
48:27:E2:AD:85:D0,1681697256,20.9641
48:27:E2:AD:91:38,1681697256,17.7568
EC:DA:3B:0F:5C:AC,1681697257,21.1615
master,1681697257,20.3323
48:27:E2:AD:85:D0,1681697257,21.0326
48:27:E2:AD:91:38,1681697257,17.8212
EC:DA:3B:0F:5C:AC,1681697258,21.1615
master,1681697258,21.0092
48:27:E2:AD:85:D0,1681697258,20.9641
48:27:E2:AD:91:38,1681697258,17.6923
EC:DA:3B:0F:5C:AC,1681697259,21.1615
master,1681697259,21.0769
48:27:E2:AD:85:D0,1681697259,21.1011
48:27:E2:AD:91:38,1681697259,17.8212
EC:DA:3B:0F:5C:AC,1681697260,20.6007
master,1681697260,20.4000
48:27:E2:AD:85:D0,1681697260,21.0326
48:27:E2:AD:91:38,1681697260,17.6923
EC:DA:3B:0F:5C:AC,1681697261,21.1615
master,1681697261,21.0092
48:27:E2:AD:85:D0,1681697261,21.0326
48:27:E2:AD:91:38,1681697261,17.7568
EC:DA:3B:0F:5C:AC,1681697262,21.2317
master,1681697262,20.2646
48:27:E2:AD:85:D0,1681697262,21.0326
48:27:E2:AD:91:38,1681697262,17.7568
EC:DA:3B:0F:5C:AC,1681697263,21.2317
master,1681697263,20.9415
48:27:E2:AD:85:D0,1681697263,21.1011
48:27:E2:AD:91:38,1681697263,17.6923
EC:DA:3B:0F:5C:AC,1681697264,21.2317
master,1681697264,20.9415
48:27:E2:AD:85:D0,1681697264,20.9641
48:27:E2:AD:91:38,1681697264,17.8212
EC:DA:3B:0F:5C:AC,1681697265,21.2317
master,1681697265,20.4000
48:27:E2:AD:85:D0,1681697265,20.9641
48:27:E2:AD:91:38,1681697265,17.8212
EC:DA:3B:0F:5C:AC,1681697266,20.6007
